group,conversion,spend
Designer,1,296.03
Designer,1,98.08
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,175.24
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,175.46
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,197.53
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,160.07
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,153.87
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,244.54
Designer,1,133.01
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,149.08
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,174.12
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,133.56
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,127.67
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,217.4
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,237.98
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,172.67
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,235.34
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,72.73
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,264.98
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,163.18
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,1,221.76
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
Designer,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,175.82
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,158.9
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,58.07
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,102.29
In-House,1,201.61
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,211.32
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,91.78
In-House,1,203.85
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,125.41
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,230.72
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,234.71
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,113.81
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,168.57
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,73.98
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,120.48
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,175.79
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,14.35
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,125.56
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,171.56
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,30.3
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,246.61
In-House,0,NA
In-House,1,155.57
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,99.04
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,242.28
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,243.03
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,110.33
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,124.73
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,154.46
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,113.73
In-House,1,231.28
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,120.73
In-House,0,NA
In-House,1,92.65
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,124.19
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,205.83
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,101.49
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,117.13
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,203.54
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,173.57
In-House,0,NA
In-House,0,NA
In-House,1,134.69
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,108.87
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,144.68
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,97.18
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
